Summary Level	Geographic Component	State FIPS	Place FIPS	County FIPS	Tract	Zip	Block	Name	Latitude	Longitude
050	00	21		233				Webster County	37.490121	-87.686735
050	00	21		235				Whitley County	36.791055	-84.127168
050	00	21		237				Wolfe County	37.742969	-83.504934
050	00	21		239				Woodford County	38.070987	-84.731196
050	00	22		001				Acadia Parish	30.266850	-92.365871
050	00	22		003				Allen Parish	30.653692	-92.821796
050	00	22		005				Ascension Parish	30.203822	-90.940966
050	00	22		007				Assumption Parish	29.926900	-91.054794
050	00	22		009				Avoyelles Parish	31.054101	-92.059374
050	00	22		011				Beauregard Parish	30.725381	-93.338644
050	00	22		013				Bienville Parish	32.393397	-93.043465
050	00	22		015				Bossier Parish	32.594636	-93.653345
050	00	22		017				Caddo Parish	32.527562	-93.813906
050	00	22		019				Calcasieu Parish	30.237442	-93.291757
050	00	22		021				Caldwell Parish	32.084381	-92.130387
050	00	22		023				Cameron Parish	29.873240	-93.214886
050	00	22		025				Catahoula Parish	31.653491	-91.865263
050	00	22		027				Claiborne Parish	32.823224	-93.034293
050	00	22		029				Concordia Parish	31.577319	-91.536230
050	00	22		031				De Soto Parish	32.056441	-93.758479
050	00	22		033				East Baton Rouge Parish	30.480122	-91.119654
050	00	22		035				East Carroll Parish	32.763602	-91.198474
050	00	22		037				East Feliciana Parish	30.838237	-91.078493
050	00	22		039				Evangeline Parish	30.687343	-92.377956
050	00	22		041				Franklin Parish	32.105416	-91.711375
050	00	22		043				Grant Parish	31.583208	-92.569217
050	00	22		045				Iberia Parish	29.978573	-91.799903
050	00	22		047				Iberville Parish	30.275168	-91.287188
050	00	22		049				Jackson Parish	32.285534	-92.600627
050	00	22		051				Jefferson Parish	29.935238	-90.151400
050	00	22		053				Jefferson Davis Parish	30.248582	-92.750015
050	00	22		055				Lafayette Parish	30.207388	-92.038879
050	00	22		057				Lafourche Parish	29.624247	-90.576486
050	00	22		059				La Salle Parish	31.729833	-92.185561
050	00	22		061				Lincoln Parish	32.565046	-92.659275
050	00	22		063				Livingston Parish	30.473924	-90.803639
050	00	22		065				Madison Parish	32.386807	-91.186137
050	00	22		067				Morehouse Parish	32.800419	-91.857594
050	00	22		069				Natchitoches Parish	31.743266	-93.095218
050	00	22		071				Orleans Parish	29.972754	-90.059011
050	00	22		073				Ouachita Parish	32.509377	-92.115857
050	00	22		075				Plaquemines Parish	29.572751	-89.781399
050	00	22		077				Pointe Coupee Parish	30.647220	-91.530670
050	00	22		079				Rapides Parish	31.262083	-92.476589
050	00	22		081				Red River Parish	32.072336	-93.342128
050	00	22		083				Richland Parish	32.433901	-91.725645
050	00	22		085				Sabine Parish	31.559894	-93.558327
050	00	22		087				St. Bernard Parish	29.922088	-89.890260
050	00	22		089				St. Charles Parish	29.942367	-90.396386
050	00	22		091				St. Helena Parish	30.813603	-90.729451
050	00	22		093				St. James Parish	30.024711	-90.758029
050	00	22		095				St. John the Baptist Parish	30.065243	-90.531326
050	00	22		097				St. Landry Parish	30.534952	-92.103491
050	00	22		099				St. Martin Parish	30.186267	-91.782123
050	00	22		101				St. Mary Parish	29.742426	-91.367184
050	00	22		103				St. Tammany Parish	30.398425	-89.930622
050	00	22		105				Tangipahoa Parish	30.607405	-90.462949
050	00	22		107				Tensas Parish	31.967396	-91.314839
050	00	22		109				Terrebonne Parish	29.541174	-90.735917
050	00	22		111				Union Parish	32.807443	-92.387227
050	00	22		113				Vermilion Parish	29.961979	-92.221910
050	00	22		115				Vernon Parish	31.116431	-93.214193
050	00	22		117				Washington Parish	30.829700	-89.979348
050	00	22		119				Webster Parish	32.729225	-93.343202
050	00	22		121				West Baton Rouge Parish	30.452085	-91.263053
050	00	22		123				West Carroll Parish	32.815484	-91.424194
050	00	22		125				West Feliciana Parish	30.867513	-91.385784
050	00	22		127				Winn Parish	31.948313	-92.636501
050	00	23		001				Androscoggin County	44.135072	-70.217663
050	00	23		003				Aroostook County	46.637362	-68.261663
050	00	23		005				Cumberland County	43.784479	-70.327978
050	00	23		007				Franklin County	44.879196	-70.387913
050	00	23		009				Hancock County	44.512741	-68.415711
050	00	23		011				Kennebec County	44.399958	-69.784554
050	00	23		013				Knox County	44.119938	-69.127896
050	00	23		015				Lincoln County	44.013473	-69.541818
050	00	23		017				Oxford County	44.324518	-70.705175
050	00	23		019				Penobscot County	45.171930	-68.722469
050	00	23		021				Piscataquis County	45.565184	-69.333690
050	00	23		023				Sagadahoc County	43.949339	-69.857296
050	00	23		025				Somerset County	45.132914	-69.854000
050	00	23		027				Waldo County	44.474743	-69.117983
050	00	23		029				Washington County	44.940007	-67.550334
050	00	23		031				York County	43.445780	-70.663219
050	00	24		001				Allegany County	39.621909	-78.802613
050	00	24		003				Anne Arundel County	39.057860	-76.576891
050	00	24		005				Baltimore County	39.372206	-76.612627
050	00	24		009				Calvert County	38.506067	-76.517659
050	00	24		011				Caroline County	38.875199	-75.830758
050	00	24		013				Carroll County	39.553101	-77.010919
050	00	24		015				Cecil County	39.592628	-75.951459
050	00	24		017				Charles County	38.522057	-76.972271
050	00	24		019				Dorchester County	38.546629	-75.983875
050	00	24		021				Frederick County	39.463730	-77.413925
050	00	24		023				Garrett County	39.514536	-79.309177
050	00	24		025				Harford County	39.534674	-76.290245
050	00	24		027				Howard County	39.219273	-76.860091
050	00	24		029				Kent County	39.260540	-76.053728
050	00	24		031				Montgomery County	39.072608	-77.124386
050	00	24		033				Prince George's County	38.906334	-76.882176
050	00	24		035				Queen Anne's County	39.047829	-76.099491
050	00	24		037				St. Mary's County	38.293917	-76.597626
050	00	24		039				Somerset County	38.105729	-75.768781
050	00	24		041				Talbot County	38.768996	-76.113778
050	00	24		043				Washington County	39.614696	-77.774436
050	00	24		045				Wicomico County	38.377323	-75.594531
050	00	24		047				Worcester County	38.270515	-75.263442
050	00	24		510				Baltimore city	39.307956	-76.617016
050	00	25		001				Barnstable County	41.698999	-70.301811
050	00	25		003				Berkshire County	42.396128	-73.209889
050	00	25		005				Bristol County	41.778329	-71.102131
050	00	25		007				Dukes County	41.414842	-70.612681
050	00	25		009				Essex County	42.635475	-70.970827
050	00	25		011				Franklin County	42.587072	-72.573941
050	00	25		013				Hampden County	42.127560	-72.571312
050	00	25		015				Hampshire County	42.322256	-72.620730
050	00	25		017				Middlesex County	42.459085	-71.275566
050	00	25		019				Nantucket County	41.276758	-70.090890
050	00	25		021				Norfolk County	42.199156	-71.154440
050	00	25		023				Plymouth County	41.978877	-70.818958
050	00	25		025				Suffolk County	42.334948	-71.073493
050	00	25		027				Worcester County	42.329642	-71.840209
050	00	26		001				Alcona County	44.682470	-83.557157
050	00	26		003				Alger County	46.386089	-86.634418
050	00	26		005				Allegan County	42.592727	-85.903867
050	00	26		007				Alpena County	45.032984	-83.535789
050	00	26		009				Antrim County	45.005956	-85.176923
050	00	26		011				Arenac County	44.061283	-83.866873
050	00	26		013				Baraga County	46.706302	-88.398936
050	00	26		015				Barry County	42.607468	-85.317653
050	00	26		017				Bay County	43.636656	-83.917406
050	00	26		019				Benzie County	44.643593	-86.043826
050	00	26		021				Berrien County	41.971239	-86.426818
050	00	26		023				Branch County	41.926246	-85.051147
050	00	26		025				Calhoun County	42.278575	-85.076092
050	00	26		027				Cass County	41.921510	-86.022079
050	00	26		029				Charlevoix County	45.246669	-85.100586
050	00	26		031				Cheboygan County	45.482258	-84.513310
050	00	26		033				Chippewa County	46.322274	-84.497987
050	00	26		035				Clare County	43.971020	-84.859148
050	00	26		037				Clinton County	42.926738	-84.573072
050	00	26		039				Crawford County	44.677842	-84.642559
050	00	26		041				Delta County	45.877369	-86.946619
050	00	26		043				Dickinson County	45.867191	-87.971124
050	00	26		045				Eaton County	42.616759	-84.782331
050	00	26		047				Emmet County	45.476057	-84.907677
050	00	26		049				Genesee County	43.011877	-83.700504
050	00	26		051				Gladwin County	43.983969	-84.416352
050	00	26		053				Gogebic County	46.397726	-89.804056
050	00	26		055				Grand Traverse County	44.697278	-85.574643
050	00	26		057				Gratiot County	43.303734	-84.615514
050	00	26		059				Hillsdale County	41.897234	-84.596622
050	00	26		061				Houghton County	47.032756	-88.605482
050	00	26		063				Huron County	43.842995	-83.068000
050	00	26		065				Ingham County	42.667752	-84.469828
050	00	26		067				Ionia County	42.958883	-85.079273
050	00	26		069				Iosco County	44.363193	-83.571883
050	00	26		071				Iron County	46.196152	-88.561747
050	00	26		073				Isabella County	43.632901	-84.838367
050	00	26		075				Jackson County	42.237635	-84.404455
050	00	26		077				Kalamazoo County	42.259641	-85.561317
050	00	26		079				Kalkaska County	44.706588	-85.124416
050	00	26		081				Kent County	42.988640	-85.612696
050	00	26		083				Keweenaw County	47.429838	-88.238030
050	00	26		085				Lake County	43.951418	-85.831863
050	00	26		087				Lapeer County	43.067751	-83.233080
050	00	26		089				Leelanau County	44.947859	-85.765387
050	00	26		091				Lenawee County	41.917635	-84.065929
050	00	26		093				Livingston County	42.571133	-83.868460
050	00	26		095				Luce County	46.461723	-85.593089
050	00	26		097				Mackinac County	46.041011	-84.988273
050	00	26		099				Macomb County	42.591138	-82.951762
050	00	26		101				Manistee County	44.323788	-86.135402
050	00	26		103				Marquette County	46.464676	-87.606628
050	00	26		105				Mason County	43.984111	-86.305178
050	00	26		107				Mecosta County	43.648515	-85.354297
050	00	26		109				Menominee County	45.456558	-87.565926
050	00	26		111				Midland County	43.642407	-84.335448
050	00	26		113				Missaukee County	44.327470	-85.145565
050	00	26		115				Monroe County	41.919053	-83.484125
050	00	26		117				Montcalm County	43.308939	-85.184031
050	00	26		119				Montmorency County	45.016358	-84.145183
050	00	26		121				Muskegon County	43.254681	-86.216170
050	00	26		123				Newaygo County	43.526187	-85.806908
050	00	26		125				Oakland County	42.588233	-83.305598
050	00	26		127				Oceana County	43.643410	-86.291549
050	00	26		129				Ogemaw County	44.333667	-84.130573
050	00	26		131				Ontonagon County	46.679399	-89.284287
050	00	26		133				Osceola County	43.982299	-85.346103
050	00	26		135				Oscoda County	44.680028	-84.151907
050	00	26		137				Otsego County	45.006184	-84.629770
050	00	26		139				Ottawa County	42.929975	-86.049749
050	00	26		141				Presque Isle County	45.371308	-83.925746
050	00	26		143				Roscommon County	44.355243	-84.654418
050	00	26		145				Saginaw County	43.381976	-83.997846
050	00	26		147				St. Clair County	42.916954	-82.597855
050	00	26		149				St. Joseph County	41.897007	-85.528152
050	00	26		151				Sanilac County	43.383201	-82.764429
050	00	26		153				Schoolcraft County	46.143586	-86.237178
050	00	26		155				Shiawassee County	42.942807	-84.134226
050	00	26		157				Tuscola County	43.463550	-83.434400
050	00	26		159				Van Buren County	42.260034	-86.042352
050	00	26		161				Washtenaw County	42.260331	-83.759473
050	00	26		163				Wayne County	42.337237	-83.197950
050	00	26		165				Wexford County	44.331270	-85.550382
050	00	27		001				Aitkin County	46.601856	-93.470244
050	00	27		003				Anoka County	45.199715	-93.278805
050	00	27		005				Becker County	46.893153	-95.742689
050	00	27		007				Beltrami County	47.720834	-94.837122
050	00	27		009				Benton County	45.650815	-94.070904
050	00	27		011				Big Stone County	45.410116	-96.409613
050	00	27		013				Blue Earth County	44.088378	-94.037045
050	00	27		015				Brown County	44.255312	-94.696210
050	00	27		017				Carlton County	46.627815	-92.602262
050	00	27		019				Carver County	44.835379	-93.749632
050	00	27		021				Cass County	46.897206	-94.373472
050	00	27		023				Chippewa County	44.999546	-95.604516
050	00	27		025				Chisago County	45.475985	-92.911913
050	00	27		027				Clay County	46.869254	-96.568459
050	00	27		029				Clearwater County	47.534853	-95.381619
050	00	27		031				Cook County	47.856408	-90.497890
050	00	27		033				Cottonwood County	43.990742	-95.170319
050	00	27		035				Crow Wing County	46.477169	-94.108446
050	00	27		037				Dakota County	44.758800	-93.120132
050	00	27		039				Dodge County	44.028165	-92.836351
050	00	27		041				Douglas County	45.916902	-95.438585
050	00	27		043				Faribault County	43.666389	-93.952469
050	00	27		045				Fillmore County	43.680907	-92.083826
050	00	27		047				Freeborn County	43.666177	-93.354730
050	00	27		049				Goodhue County	44.414581	-92.696810
050	00	27		051				Grant County	45.943961	-95.993381
050	00	27		053				Hennepin County	44.971331	-93.362357
050	00	27		055				Houston County	43.708892	-91.474135
050	00	27		057				Hubbard County	47.051365	-94.905303
050	00	27		059				Isanti County	45.554945	-93.273123
050	00	27		061				Itasca County	47.431706	-93.570057
050	00	27		063				Jackson County	43.681503	-95.149650
050	00	27		065				Kanabec County	45.886975	-93.294518
050	00	27		067				Kandiyohi County	45.156823	-95.017337
050	00	27		069				Kittson County	48.764077	-96.854114
050	00	27		071				Koochiching County	48.374678	-93.660630
050	00	27		073				Lac qui Parle County	44.995009	-96.160391
050	00	27		075				Lake County	47.500149	-91.469111
050	00	27		077				Lake of the Woods County	48.703552	-94.832107
050	00	27		079				Le Sueur County	44.360984	-93.747137
050	00	27		081				Lincoln County	44.408243	-96.271957
050	00	27		083				Lyon County	44.412380	-95.825676
050	00	27		085				McLeod County	44.834060	-94.263731
050	00	27		087				Mahnomen County	47.319794	-95.819296
050	00	27		089				Marshall County	48.325872	-96.477565
050	00	27		091				Martin County	43.676952	-94.537076
050	00	27		093				Meeker County	45.129192	-94.507823
050	00	27		095				Mille Lacs County	45.857835	-93.636826
050	00	27		097				Morrison County	46.011103	-94.345654
050	00	27		099				Mower County	43.659303	-92.838981
050	00	27		101				Murray County	44.004080	-95.737563
050	00	27		103				Nicollet County	44.319600	-94.136248
050	00	27		105				Nobles County	43.659900	-95.723933
050	00	27		107				Norman County	47.314118	-96.531693
050	00	27		109				Olmsted County	44.007477	-92.442548
050	00	27		111				Otter Tail County	46.405151	-95.737156
050	00	27		113				Pennington County	48.088115	-96.079368
050	00	27		115				Pine County	46.098412	-92.834830
050	00	27		117				Pipestone County	44.006189	-96.254835
050	00	27		119				Polk County	47.770373	-96.408371
050	00	27		121				Pope County	45.592633	-95.447319
050	00	27		123				Ramsey County	44.990915	-93.106593
050	00	27		125				Red Lake County	47.866703	-96.084145
050	00	27		127				Redwood County	44.411100	-95.237056
050	00	27		129				Renville County	44.723882	-94.925286
050	00	27		131				Rice County	44.348087	-93.283024
050	00	27		133				Rock County	43.667243	-96.242131
050	00	27		135				Roseau County	48.782961	-95.778139
050	00	27		137				St. Louis County	47.369145	-92.404547
050	00	27		139				Scott County	44.696343	-93.510829
050	00	27		141				Sherburne County	45.423675	-93.768027
050	00	27		143				Sibley County	44.574044	-94.220375
050	00	27		145				Stearns County	45.540863	-94.495886
050	00	27		147				Steele County	44.029614	-93.216018
050	00	27		149				Stevens County	45.579283	-95.981268
050	00	27		151				Swift County	45.276989	-95.674223
050	00	27		153				Todd County	46.082400	-94.883360
050	00	27		155				Traverse County	45.766649	-96.500058
050	00	27		157				Wabasha County	44.294912	-92.215112
050	00	27		159				Wadena County	46.543768	-95.003269
050	00	27		161				Waseca County	44.026702	-93.577277
050	00	27		163				Washington County	44.999023	-92.909398
050	00	27		165				Watonwan County	43.984607	-94.610969
050	00	27		167				Wilkin County	46.323696	-96.478321
050	00	27		169				Winona County	44.008825	-91.741907
050	00	27		171				Wright County	45.188927	-93.915814
050	00	27		173				Yellow Medicine County	44.715391	-95.826886
050	00	28		001				Adams County	31.535545	-91.354348
050	00	28		003				Alcorn County	34.905759	-88.539083
050	00	28		005				Amite County	31.189277	-90.838531
050	00	28		007				Attala County	33.075866	-89.572883
050	00	28		009				Benton County	34.792073	-89.177445
050	00	28		011				Bolivar County	33.803284	-90.830139
050	00	28		013				Calhoun County	33.913502	-89.324200
050	00	28		015				Carroll County	33.459816	-89.907136
050	00	28		017				Chickasaw County	33.934340	-88.937882
050	00	28		019				Choctaw County	33.343519	-89.257179
050	00	28		021				Claiborne County	31.963371	-90.921014
050	00	28		023				Clarke County	32.056730	-88.725147
050	00	28		025				Clay County	33.629550	-88.722699
050	00	28		027				Coahoma County	34.248220	-90.574240
050	00	28		029				Copiah County	31.866098	-90.404131
050	00	28		031				Covington County	31.637664	-89.549473
050	00	28		033				DeSoto County	34.904345	-89.992068
050	00	28		035				Forrest County	31.263019	-89.276207
050	00	28		037				Franklin County	31.475548	-90.899390
050	00	28		039				George County	30.864663	-88.624823
050	00	28		041				Greene County	31.217053	-88.639653
050	00	28		043				Grenada County	33.775041	-89.803446
050	00	28		045				Hancock County	30.358127	-89.462457
050	00	28		047				Harrison County	30.427896	-89.079536
050	00	28		049				Hinds County	32.294333	-90.305374
050	00	28		051				Holmes County	33.108092	-90.054764
050	00	28		053				Humphreys County	33.128677	-90.533467
050	00	28		055				Issaquena County	32.791494	-90.989754
050	00	28		057				Itawamba County	34.277717	-88.372761
050	00	28		059				Jackson County	30.455709	-88.633143
050	00	28		061				Jasper County	31.998764	-89.145831
050	00	28		063				Jefferson County	31.739326	-91.046970
050	00	28		065				Jefferson Davis County	31.577201	-89.818818
050	00	28		067				Jones County	31.652274	-89.173780
050	00	28		069				Kemper County	32.752680	-88.651909
050	00	28		071				Lafayette County	34.354615	-89.512229
050	00	28		073				Lamar County	31.202475	-89.474196
050	00	28		075				Lauderdale County	32.400078	-88.678186
050	00	28		077				Lawrence County	31.552943	-90.097419
050	00	28		079				Leake County	32.731300	-89.525219
050	00	28		081				Lee County	34.276904	-88.682514
050	00	28		083				Leflore County	33.564765	-90.266224
050	00	28		085				Lincoln County	31.539980	-90.447108
050	00	28		087				Lowndes County	33.508233	-88.422328
050	00	28		089				Madison County	32.570561	-90.083988
050	00	28		091				Marion County	31.240902	-89.823725
050	00	28		093				Marshall County	34.771173	-89.494835
050	00	28		095				Monroe County	33.899309	-88.500821
050	00	28		097				Montgomery County	33.480389	-89.651425
050	00	28		099				Neshoba County	32.747316	-89.129960
050	00	28		101				Newton County	32.405252	-89.118310
050	00	28		103				Noxubee County	33.115598	-88.581593
050	00	28		105				Oktibbeha County	33.439846	-88.862340
050	00	28		107				Panola County	34.364489	-89.962225
050	00	28		109				Pearl River County	30.716802	-89.605044
050	00	28		111				Perry County	31.214610	-88.990953
050	00	28		113				Pike County	31.200988	-90.433906
050	00	28		115				Pontotoc County	34.247321	-89.015613
050	00	28		117				Prentiss County	34.617939	-88.530079
050	00	28		119				Quitman County	34.260657	-90.267437
050	00	28		121				Rankin County	32.265894	-89.998890
050	00	28		123				Scott County	32.392083	-89.517949
050	00	28		125				Sharkey County	32.915089	-90.837017
050	00	28		127				Simpson County	31.911087	-89.861628
050	00	28		129				Smith County	31.985054	-89.518021
050	00	28		131				Stone County	30.796000	-89.129526
050	00	28		133				Sunflower County	33.587683	-90.583678
050	00	28		135				Tallahatchie County	33.944274	-90.228476
050	00	28		137				Tate County	34.644651	-89.964667
050	00	28		139				Tippah County	34.768954	-88.925834
050	00	28		141				Tishomingo County	34.728895	-88.242743
050	00	28		143				Tunica County	34.672958	-90.373780
050	00	28		145				Union County	34.489085	-88.999738
050	00	28		147				Walthall County	31.136883	-90.113381
050	00	28		149				Warren County	32.342364	-90.854800
050	00	28		151				Washington County	33.354493	-90.963533
050	00	28		153				Wayne County	31.649588	-88.652793
050	00	28		155				Webster County	33.586740	-89.243714
050	00	28		157				Wilkinson County	31.175595	-91.266230
050	00	28		159				Winston County	33.093326	-89.054088
050	00	28		161				Yalobusha County	34.054653	-89.727103
050	00	28		163				Yazoo County	32.797792	-90.387941
050	00	29		001				Adair County	40.190406	-92.585788
050	00	29		003				Andrew County	39.962974	-94.822187
050	00	29		005				Atchison County	40.424242	-95.449856
050	00	29		007				Audrain County	39.206389	-91.796348
050	00	29		009				Barry County	36.700136	-93.831759
050	00	29		011				Barton County	37.497277	-94.325534
050	00	29		013				Bates County	38.245471	-94.361720
050	00	29		015				Benton County	38.293859	-93.299420
050	00	29		017				Bollinger County	37.343327	-90.010763
050	00	29		019				Boone County	38.989761	-92.313387
050	00	29		021				Buchanan County	39.722544	-94.827011
050	00	29		023				Butler County	36.723851	-90.387743
050	00	29		025				Caldwell County	39.659262	-93.978982
050	00	29		027				Callaway County	38.824557	-91.945725
050	00	29		029				Camden County	38.086511	-92.769807
050	00	29		031				Cape Girardeau County	37.358761	-89.628002
050	00	29		033				Carroll County	39.416811	-93.479299
050	00	29		035				Carter County	36.947814	-90.936667
050	00	29		037				Cass County	38.689373	-94.376663
050	00	29		039				Cedar County	37.730500	-93.885396
050	00	29		041				Chariton County	39.506036	-92.976457
050	00	29		043				Christian County	37.015357	-93.236723
050	00	29		045				Clark County	40.407943	-91.729061
050	00	29		047				Clay County	39.253674	-94.474033
050	00	29		049				Clinton County	39.601426	-94.389768
050	00	29		051				Cole County	38.540006	-92.240737
050	00	29		053				Cooper County	38.855280	-92.804980
050	00	29		055				Crawford County	38.025235	-91.326338
050	00	29		057				Dade County	37.416470	-93.833128
050	00	29		059				Dallas County	37.675356	-93.040866
050	00	29		061				Daviess County	39.960585	-93.986670
050	00	29		063				DeKalb County	39.881288	-94.405092
050	00	29		065				Dent County	37.630171	-91.508318
050	00	29		067				Douglas County	36.929195	-92.527002
050	00	29		069				Dunklin County	36.298597	-90.065730
050	00	29		071				Franklin County	38.427346	-91.036088
050	00	29		073				Gasconade County	38.449325	-91.512590
050	00	29		075				Gentry County	40.203034	-94.421535
050	00	29		077				Greene County	37.216298	-93.316087
050	00	29		079				Grundy County	40.108464	-93.585174
050	00	29		081				Harrison County	40.333346	-93.973775
050	00	29		083				Henry County	38.386717	-93.774593
050	00	29		085				Hickory County	37.916612	-93.333791
050	00	29		087				Holt County	40.096286	-95.218262
050	00	29		089				Howard County	39.148740	-92.695248
050	00	29		091				Howell County	36.786515	-91.877646
050	00	29		093				Iron County	37.539303	-90.743905
050	00	29		095				Jackson County	39.024005	-94.463242
050	00	29		097				Jasper County	37.148298	-94.412695
050	00	29		099				Jefferson County	38.285842	-90.499266
050	00	29		101				Johnson County	38.745484	-93.796313
050	00	29		103				Knox County	40.136849	-92.147931
050	00	29		105				Laclede County	37.661192	-92.624110
050	00	29		107				Lafayette County	39.065505	-93.802149
050	00	29		109				Lawrence County	37.055340	-93.810362
050	00	29		111				Lewis County	40.085720	-91.675261
050	00	29		113				Lincoln County	39.032384	-90.932197
050	00	29		115				Linn County	39.833088	-93.086909
050	00	29		117				Livingston County	39.780413	-93.553509
050	00	29		119				McDonald County	36.621553	-94.384328
050	00	29		121				Macon County	39.830285	-92.564634
050	00	29		123				Madison County	37.503750	-90.312535
050	00	29		125				Maries County	38.148173	-91.899426
050	00	29		127				Marion County	39.770045	-91.507631
050	00	29		129				Mercer County	40.428383	-93.577593
050	00	29		131				Miller County	38.238974	-92.481091
050	00	29		133				Mississippi County	36.843567	-89.332848
050	00	29		135				Moniteau County	38.635825	-92.604192
050	00	29		137				Monroe County	39.511236	-91.990523
050	00	29		139				Montgomery County	38.936879	-91.465956
050	00	29		141				Morgan County	38.364764	-92.847468
050	00	29		143				New Madrid County	36.588288	-89.677079
050	00	29		145				Newton County	36.904767	-94.367818
050	00	29		147				Nodaway County	40.359654	-94.877899
050	00	29		149				Oregon County	36.636805	-91.427323
050	00	29		151				Osage County	38.464962	-91.859336
050	00	29		153				Ozark County	36.631583	-92.454849
050	00	29		155				Pemiscot County	36.193331	-89.767306
050	00	29		157				Perry County	37.709917	-89.837773
050	00	29		159				Pettis County	38.710464	-93.264073
050	00	29		161				Phelps County	37.922046	-91.773706
050	00	29		163				Pike County	39.360621	-91.145704
050	00	29		165				Platte County	39.315400	-94.729377
050	00	29		167				Polk County	37.614444	-93.414173
050	00	29		169				Pulaski County	37.846470	-92.198851
050	00	29		171				Putnam County	40.474568	-93.006905
050	00	29		173				Ralls County	39.535247	-91.497480
050	00	29		175				Randolph County	39.427644	-92.480268
050	00	29		177				Ray County	39.321065	-94.023249
050	00	29		179				Reynolds County	37.365801	-90.977822
050	00	29		181				Ripley County	36.617310	-90.809759
050	00	29		183				St. Charles County	38.784300	-90.651859
050	00	29		185				St. Clair County	38.051170	-93.779268
050	00	29		186				Ste. Genevieve County	37.907931	-90.172602
050	00	29		187				St. Francois County	37.839741	-90.505677
050	00	29		189				St. Louis County	38.654152	-90.378480
050	00	29		195				Saline County	39.123835	-93.204459
050	00	29		197				Schuyler County	40.467327	-92.527046
050	00	29		199				Scotland County	40.438738	-92.146612
050	00	29		201				Scott County	37.042732	-89.578552
050	00	29		203				Shannon County	37.125329	-91.398422
050	00	29		205				Shelby County	39.774758	-92.085447
050	00	29		207				Stoddard County	36.847028	-89.958709
050	00	29		209				Stone County	36.714982	-93.457028
050	00	29		211				Sullivan County	40.209880	-93.133984
050	00	29		213				Taney County	36.650639	-93.165123
050	00	29		215				Texas County	37.294746	-91.971220
050	00	29		217				Vernon County	37.849768	-94.348557
050	00	29		219				Warren County	38.765482	-91.136528
050	00	29		221				Washington County	37.956596	-90.830720
050	00	29		223				Wayne County	37.113637	-90.492489
050	00	29		225				Webster County	37.266991	-92.895017
050	00	29		227				Worth County	40.475472	-94.427608
050	00	29		229				Wright County	37.227226	-92.468021
050	00	29		510				St. Louis city	38.627718	-90.242806
050	00	30		001				Beaverhead County	45.186254	-112.865870
050	00	30		003				Big Horn County	45.510113	-107.483754
050	00	30		005				Blaine County	48.459793	-108.956778
050	00	30		007				Broadwater County	46.306192	-111.494245
050	00	30		009				Carbon County	45.313192	-109.087584
050	00	30		011				Carter County	45.556276	-104.481226
050	00	30		013				Cascade County	47.433941	-111.324241
050	00	30		015				Chouteau County	47.915101	-110.396756
050	00	30		017				Custer County	46.324144	-105.766538
050	00	30		019				Daniels County	48.791520	-105.399545
050	00	30		021				Dawson County	47.173749	-104.802589
050	00	30		023				Deer Lodge County	46.120620	-112.987460
050	00	30		025				Fallon County	46.371424	-104.414158
050	00	30		027				Fergus County	47.111314	-109.448969
050	00	30		029				Flathead County	48.267880	-114.321279
050	00	30		031				Gallatin County	45.663871	-111.186786
050	00	30		033				Garfield County	47.207335	-106.979639
050	00	30		035				Glacier County	48.627154	-112.810119
050	00	30		037				Golden Valley County	46.390395	-109.125302
050	00	30		039				Granite County	46.437588	-113.365536
050	00	30		041				Hill County	48.559559	-110.030529
050	00	30		043				Jefferson County	46.119657	-112.117726
050	00	30		045				Judith Basin County	47.047569	-110.184154
050	00	30		047				Lake County	47.652922	-114.126444
050	00	30		049				Lewis and Clark County	46.813873	-112.153933
050	00	30		051				Liberty County	48.550900	-111.004866
050	00	30		053				Lincoln County	48.558617	-115.359348
050	00	30		055				McCone County	47.635270	-105.729721
050	00	30		057				Madison County	45.435828	-111.932243
050	00	30		059				Meagher County	46.565307	-110.874903
050	00	30		061				Mineral County	47.143735	-114.965059
050	00	30		063				Missoula County	46.939971	-113.968607
050	00	30		065				Musselshell County	46.554576	-108.392225
050	00	30		067				Park County	45.653282	-110.546931
050	00	30		069				Petroleum County	47.000478	-108.290051
050	00	30		071				Phillips County	48.361061	-107.822199
050	00	30		073				Pondera County	48.221852	-112.200680
050	00	30		075				Powder River County	45.363372	-105.625006
050	00	30		077				Powell County	46.634027	-112.778050
050	00	30		079				Prairie County	46.887225	-105.368636
050	00	30		081				Ravalli County	46.210173	-114.117236
050	00	30		083				Richland County	47.779342	-104.458252
050	00	30		085				Roosevelt County	48.208479	-104.989043
050	00	30		087				Rosebud County	45.973910	-106.654466
050	00	30		089				Sanders County	47.633114	-115.084463
050	00	30		091				Sheridan County	48.706724	-104.456802
050	00	30		093				Silver Bow County	45.960929	-112.562536
050	00	30		095				Stillwater County	45.630108	-109.366310
050	00	30		097				Sweet Grass County	45.855412	-109.917813
050	00	30		099				Teton County	47.815653	-112.152587
050	00	30		101				Toole County	48.602469	-111.818576
050	00	30		103				Treasure County	46.254434	-107.291543
050	00	30		105				Valley County	48.258176	-106.560531
050	00	30		107				Wheatland County	46.448894	-109.854716
050	00	30		109				Wibaux County	46.969132	-104.192326
050	00	30		111				Yellowstone County	45.816535	-108.460718
050	00	31		001				Adams County	40.560857	-98.456177
